order_id,line_number,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_amount,payment_method,order_status,source_system
ORD-713855,3,2026-07-18 19:25:19,15,751,222,1,528.97,0.0,Debit Card,Completed,POS-v2
ORD-713526,1,2026-07-17 17:05:30,19,524,133,1,602.18,0.0,Cash,Completed,POS-v2
ORD-713573,1,2026-07-17 08:38:39,5,81,127,1,56.77,0.0,Debit Card,Cancelled,POS-v2
ORD-713724,1,2026-07-18 17:25:52,10,352,27,2,125.91,50.36,Cash,Completed,POS-v2
ORD-713729,3,2026-07-18 14:15:42,10,1104,45,1,11.11,0.0,Cash,Returned,POS-v2
ORD-714466,4,2026-07-21 16:28:07,8,524,183,1,145.87,0.0,Mobile Pay,Completed,POS-v2
ORD-713778,1,2026-07-18 14:59:08,3,488,222,2,528.97,0.0,Mobile Pay,Completed,POS-v2
ORD-714042,1,2026-07-19 11:01:56,9,1113,66,1,9.23,1.38,Cash,Completed,POS-v2
ORD-713630,1,2026-07-17 16:32:47,19,630,107,1,108.85,0.0,Debit Card,Completed,POS-v2
ORD-714195,1,2026-07-19 11:11:48,20,783,2,1,328.81,0.0,Debit Card,Completed,POS-v2
ORD-714296,1,2026-07-20 18:13:03,2,429,228,1,27.53,0.0,Gift Card,Completed,POS-v2
ORD-713865,2,2026-07-18 10:19:52,9,1104,30,1,47.70,0.0,Debit Card,Completed,POS-v2
ORD-713132,1,2026-07-15 19:53:10,5,,165,2,59.42,0.0,Mobile Pay,COMPLETED,POS-v2
ORD-713622,2,2026-07-17 14:48:30,3,460,118,1,345.48,0.0,Cash,Cancelled,POS-v2
ORD-713708,2,2026-07-18 17:36:21,19,,10,1,29.56,0.0,Mobile Pay,Completed,POS-v2
ORD-713376,1,2026-07-16 16:47:50,11,,192,3,172.13,103.28,Debit Card,Returned,POS-v2
ORD-714173,1,2026-07-19 15:04:42,14,673,75,1,101.78,0.0,Mobile Pay,Cancelled,POS-v2
ORD-713768,3,2026-07-18 12:49:58,2,134,198,1,76.00,0.0,Mobile Pay,Completed,POS-v2
ORD-714251,2,2026-07-20 17:44:06,6,249,215,1,95.16,0.0,Gift Card,Completed,POS-v2
ORD-713321,2,2026-07-16 14:48:19,8,,153,1,1127.10,0.0,Mobile Pay,Completed,POS-v2
ORD-713404,3,2026-07-16 17:26:40,16,771,95,1,9.57,0.48,Cash,Completed,POS-v2
ORD-713204,3,2026-07-15 12:40:29,6,1133,121,1,6.80,0.0,Debit Card,Cancelled,POS-v2
ORD-713439,1,2026-07-16 11:41:09,16,88,132,1,29.88,0.0,Cash,Completed,POS-v2
ORD-714201,4,2026-07-19 18:55:11,13,514,12,1,20.16,0.0,Mobile Pay,COMPLETED,POS-v2
ORD-713470,1,2026-07-16 14:49:57,1,,161,2,426.31,0.0,Debit Card,Completed,POS-v2
ORD-697392,1,2026-04-29 09:21:18,9,462,69,1,392.90,0.0,Debit Card,Returned,POS-v2
ORD-713235,1,2026-07-15 15:29:56,18,677,2,1,328.81,0.0,Gift Card,Completed,POS-v2
ORD-713451,2,2026-07-16 19:09:40,16,226,42,1,77.88,0.0,Cash,Completed,POS-v2
ORD-714161,1,2026-07-19 15:26:58,17,413,131,1,128.39,0.0,Debit Card,Cancelled,POS-v2
ORD-714359,1,2026-07-20 17:37:21,11,1071,63,1,113.03,0.0,Credit Card,Completed,POS-v2
ORD-713504,1,2026-07-17 14:32:58,6,763,30,2,47.70,0.0,Cash,Completed,POS-v2
ORD-714180,1,2026-07-19 17:41:03,17,524,13,1,55.30,0.0,Gift Card,Completed,POS-v2
ORD-713837,1,2026-07-18 10:04:00,7,660,57,1,67.39,0.0,Cash,Completed,POS-v2
ORD-713771,2,2026-07-18 14:16:24,16,366,153,1,1127.10,0.0,Credit Card,Completed,POS-v2
ORD-713406,1,2026-07-16 18:36:13,18,1086,193,1,50.27,0.0,Gift Card,Returned,POS-v2
ORD-714597,1,2026-07-21 10:59:26,9,1192,32,1,63.67,3.18,Debit Card,Completed,POS-v2
ORD-714507,1,2026-07-21 14:35:39,14,578,147,1,60.30,0.0,Cash,Completed,POS-v2
ORD-714495,1,2026-07-21 15:05:44,3,806,194,1,131.67,0.0,Credit Card,Completed,POS-v2
ORD-713706,1,2026-07-18 14:11:50,17,337,178,1,17.45,0.0,Debit Card,Completed,POS-v2
ORD-713232,1,2026-07-15 16:07:24,12,695,78,5,673.47,673.47,Mobile Pay,Completed,POS-v2
ORD-628556,3,2025-06-01 14:01:37,9,564,103,2,37.96,0.0,Gift Card,Returned,POS-v2
ORD-709943,2,2026-06-29 16:49:05,19,623,10,1,29.56,0.0,Debit Card,Returned,POS-v2
ORD-714184,2,2026-07-19 19:44:46,4,182,105,2,46.98,14.09,Debit Card,Completed,POS-v2
ORD-713338,1,2026-07-16 16:57:39,19,690,223,1,1351.62,0.0,Mobile Pay,Returned,POS-v2
ORD-714397,1,2026-07-20 12:06:34,9,565,31,1,69.04,0.0,Gift Card,Completed,POS-v2
ORD-713825,2,2026-07-18 18:58:05,5,1020,9,1,10.43,1.56,Debit Card,Completed,POS-v2
ORD-713335,1,2026-07-16 18:14:14,10,628,196,1,50.99,0.0,Credit Card,Completed,POS-v2
ORD-714256,1,2026-07-20 18:08:06,15,861,28,2,204.69,0.0,Gift Card,Completed,POS-v2
ORD-714340,1,2026-07-20 18:10:44,10,493,191,1,85.90,0.0,Cash,Completed,POS-v2
ORD-713575,3,2026-07-17 15:04:14,20,847,36,1,78.85,0.0,Cash,Cancelled,POS-v2
ORD-713195,1,2026-07-15 12:43:58,21,1052,242,1,16.09,0.0,Mobile Pay,Returned,WEB
ORD-713576,1,2026-07-17 20:55:05,6,395,249,2,11.47,0.0,Cash,Completed,POS-v2
ORD-714040,1,2026-07-19 11:28:59,9,,86,3,2.14,0.32,Debit Card,COMPLETED,POS-v2
ORD-714153,3,2026-07-19 13:11:06,9,214,245,1,296.34,29.63,Credit Card,Completed,POS-v2
ORD-713978,1,2026-07-19 20:07:38,1,24,152,1,44.47,0.0,Gift Card,Cancelled,POS-v2
ORD-713291,2,2026-07-15 19:13:55,15,682,124,1,60.39,0.0,Credit Card,Returned,POS-v2
ORD-713336,1,2026-07-16 15:41:47,18,187,214,1,14.10,2.11,Debit Card,Returned,POS-v2
ORD-714346,3,2026-07-20 14:03:08,8,400,188,1,117.59,0.0,Debit Card,Returned,POS-v2
ORD-713788,1,2026-07-18 18:18:31,15,250,22,1,150.38,0.0,Gift Card,Returned,POS-v2
ORD-713411,2,2026-07-16 12:09:19,5,,4,1,6.69,0.0,Mobile Pay,Completed,POS-v2
ORD-574447,2,2024-08-31 15:48:41,11,295,226,1,300.23,0.0,Debit Card,Returned,POS-v2
ORD-713649,1,2026-07-17 13:51:49,17,931,44,1,97.85,0.0,Debit Card,Completed,POS-v2
ORD-650208,2,2025-09-21 18:03:36,14,850,103,5,37.96,0.0,Debit Card,Returned,POS-v2
ORD-714348,1,2026-07-20 18:44:22,17,18,127,-1,56.77,0.0,Gift Card,Completed,POS-v2
ORD-714272,1,2026-07-20 16:38:14,10,1006,1,3,855.84,0.0,Credit Card,Completed,POS-v2
ORD-713632,1,2026-07-17 14:39:05,4,,236,1,61.31,0.0,Debit Card,Completed,POS-v2
ORD-713745,2,2026-07-18 13:29:44,5,997,105,1,46.98,0.0,Cash,Returned,POS-v2
ORD-713887,2,2026-07-18 16:19:17,13,448,142,3,140.07,42.02,Debit Card,Completed,POS-v2
ORD-714503,2,2026-07-21 13:05:09,16,757,26,5,24.96,0.0,Credit Card,Completed,POS-v2
ORD-713417,1,2026-07-16 17:04:44,13,872,215,1,95.16,19.03,Gift Card,Cancelled,POS-v2
ORD-713696,1,2026-07-18 15:08:45,7,549,243,1,57.56,8.63,Mobile Pay,Cancelled,POS-v2
ORD-713945,1,2026-07-18 20:20:16,12,882,18,1,97.64,0.0,Debit Card,Returned,POS-v2
ORD-714162,3,2026-07-19 14:19:39,15,301,245,1,296.34,29.63,Credit Card,Completed,POS-v2
ORD-713389,3,2026-07-16 13:45:43,21,978,81,1,784.69,0.0,Cash,Cancelled,WEB
ORD-713957,1,2026-07-18 13:04:56,10,411,190,1,212.33,21.23,Mobile Pay,Completed,POS-v2
ORD-713865,1,2026-07-18 10:19:52,9,1104,87,2,3.41,0.0,Credit Card,Completed,POS-v2
ORD-714518,1,2026-07-21 16:14:13,9,1172,164,1,29.32,0.0,Debit Card,Completed,POS-v2
ORD-713691,2,2026-07-17 19:43:39,8,570,229,5,23.72,0.0,Cash,Completed,POS-v2
ORD-713663,1,2026-07-17 12:17:15,15,179,50,1,215.03,0.0,Mobile Pay,Completed,POS-v2
ORD-714512,2,2026-07-21 15:13:10,9,124,227,1,134.16,0.0,Credit Card,Returned,POS-v2
ORD-713465,2,2026-07-16 13:58:53,11,393,195,1,610.56,0.0,Cash,Cancelled,POS-v2
ORD-713339,1,2026-07-16 18:53:51,15,147,200,1,42.31,0.0,Mobile Pay,Completed,POS-v2
ORD-714022,1,2026-07-19 10:30:52,3,814,232,3,40.48,0.0,Credit Card,Returned,POS-v2
ORD-714170,1,2026-07-19 13:32:47,15,197,64,3,127.10,0.0,Mobile Pay,Returned,POS-v2
ORD-713551,2,2026-07-17 15:52:12,2,920,50,2,215.03,0.0,Credit Card,Completed,POS-v2
ORD-713148,1,2026-07-15 13:12:53,9,697,220,1,100.61,0.0,Cash,Completed,POS-v2
ORD-713574,1,2026-07-17 11:40:45,20,551,81,1,784.69,0.0,Cash,Completed,POS-v2
ORD-713302,1,2026-07-15 08:05:31,11,697,183,1,145.87,0.0,Credit Card,Completed,POS-v2
ORD-713702,1,2026-07-18 20:18:23,6,1041,188,1,117.59,5.88,Mobile Pay,Completed,POS-v2
ORD-713711,1,2026-07-18 16:56:17,6,784,6,1,144.10,7.21,Debit Card,Completed,POS-v2
ORD-714556,1,2026-07-21 11:45:02,21,159,89,2,293.17,0.0,Credit Card,Completed,WEB
ORD-713616,1,2026-07-17 11:42:08,10,,101,1,1276.11,0.0,Credit Card,Returned,POS-v2
ORD-713644,1,2026-07-17 18:43:50,13,951,185,2,93.73,0.0,Credit Card,Completed,POS-v2
ORD-713911,1,2026-07-18 12:41:41,18,134,41,1,15.59,0.0,Gift Card,Returned,POS-v2
ORD-713768,2,2026-07-18 12:49:58,2,134,59,1,2.47,0.0,Credit Card,Completed,POS-v2
ORD-713398,3,2026-07-16 19:17:58,6,756,68,1,103.58,0.0,Credit Card,Returned,POS-v2
ORD-714364,1,2026-07-20 18:58:51,17,1054,182,1,195.25,0.0,Cash,Completed,POS-v2
ORD-714398,1,2026-07-20 13:40:20,16,9,119,1,438.82,65.82,Gift Card,Completed,POS-v2
ORD-714253,1,2026-07-20 13:02:29,4,660,198,3,76.00,0.0,Mobile Pay,Completed,POS-v2
ORD-713803,3,2026-07-18 19:53:10,21,,40,2,364.97,0.0,Gift Card,Returned,WEB
ORD-714108,1,2026-07-19 15:57:27,7,1029,191,1,85.90,0.0,Cash,Returned,POS-v2
ORD-713422,2,2026-07-16 17:43:09,17,104,247,1,88.74,0.0,Mobile Pay,Returned,POS-v2
ORD-714087,1,2026-07-19 19:33:56,20,130,141,1,1122.69,224.54,Gift Card,Completed,POS-v2
ORD-714323,1,2026-07-20 16:47:58,2,863,36,1,78.85,0.0,Debit Card,Completed,POS-v2
ORD-714197,1,2026-07-19 11:23:29,2,1116,185,3,93.73,0.0,Credit Card,Completed,POS-v2
ORD-714054,3,2026-07-19 10:30:42,1,1032,24,1,1052.95,0.0,Cash,Returned,POS-v2
ORD-714590,1,2026-07-21 10:10:15,1,1002,84,1,50.83,7.62,Mobile Pay,Completed,POS-v2
ORD-713464,2,2026-07-16 11:42:46,12,,178,1,17.45,3.49,Gift Card,Completed,POS-v2
ORD-713609,1,2026-07-17 17:32:46,1,978,58,1,10.46,1.05,Debit Card,Completed,POS-v2
ORD-713732,1,2026-07-18 15:17:27,17,399,81,-1,784.69,0.0,Debit Card,Completed,POS-v2
ORD-714366,1,2026-07-20 21:54:48,17,378,248,1,545.72,0.0,Credit Card,Completed,POS-v2
ORD-713392,1,2026-07-16 16:09:11,1,453,25,1,12.30,0.0,Credit Card,Completed,POS-v2
ORD-713477,1,2026-07-16 16:56:15,18,261,217,1,81.50,0.0,Credit Card,Cancelled,POS-v2
ORD-714485,1,2026-07-21 14:27:06,7,810,208,2,74.89,0.0,Cash,Completed,POS-v2
ORD-713559,1,2026-07-17 18:34:07,2,405,171,1,63.56,9.53,Credit Card,Cancelled,POS-v2
ORD-713575,1,2026-07-17 15:04:14,20,847,90,1,125.43,6.27,Mobile Pay,RETURNED,POS-v2
ORD-714298,2,2026-07-20 08:06:31,6,162,59,2,2.47,0.0,Cash,Returned,POS-v2
ORD-713415,2,2026-07-16 18:24:52,14,27,113,1,9.01,0.0,Credit Card,Completed,POS-v2
ORD-713473,1,2026-07-16 16:59:50,11,221,99,2,65.31,0.0,Gift Card,Completed,POS-v2
ORD-713135,1,2026-07-15 14:41:59,15,71,186,2,437.54,87.51,Credit Card,Completed,POS-v2
ORD-713409,2,2026-07-16 15:06:09,14,796,39,1,47.04,0.0,Debit Card,Returned,POS-v2
ORD-714491,1,2026-07-21 14:50:23,14,409,191,1,85.90,0.0,Debit Card,Completed,POS-v2
ORD-709672,2,2026-06-28 10:57:47,12,1133,31,1,69.04,0.0,Debit Card,Returned,POS-v2
ORD-713819,2,2026-07-18 12:51:04,4,309,224,3,180.57,27.09,Debit Card,Completed,POS-v2
ORD-714544,2,2026-07-21 09:31:19,19,478,67,1,16.30,0.0,Mobile Pay,Completed,POS-v2
ORD-714118,1,2026-07-19 12:47:25,20,,225,1,69.71,0.0,Gift Card,Returned,POS-v2
ORD-714474,1,2026-07-21 18:10:54,21,962,187,2,111.55,0.0,Debit Card,Completed,WEB
ORD-714444,3,2026-07-21 15:52:43,2,233,99,1,65.31,0.0,Cash,Returned,POS-v2
ORD-714396,1,2026-07-20 19:19:07,9,1094,233,3,50.90,0.0,Credit Card,Completed,POS-v2
ORD-714191,2,2026-07-19 12:54:41,15,961,106,2,1186.50,0.0,Cash,Completed,POS-v2
ORD-713264,1,2026-07-15 17:05:34,14,155,176,1,305.12,61.02,Credit Card,Completed,POS-v2
ORD-713372,1,2026-07-16 10:02:06,2,1038,43,1,6.76,1.01,Cash,Completed,POS-v2
ORD-714162,2,2026-07-19 14:19:39,15,301,165,1,59.42,0.0,Cash,Cancelled,POS-v2
ORD-713212,1,2026-07-15 18:49:41,15,601,33,1,92.00,4.6,Debit Card,Completed,POS-v2
ORD-714402,2,2026-07-20 13:48:33,19,186,81,1,784.69,0.0,Credit Card,Completed,POS-v2
ORD-609228,3,2025-02-16 13:46:31,20,615,91,1,299.59,0.0,Cash,Returned,POS-v2
ORD-714426,2,2026-07-21 18:46:30,11,1047,119,1,438.82,0.0,Gift Card,Completed,POS-v2
ORD-713744,2,2026-07-18 15:22:47,14,914,232,1,40.48,0.0,Mobile Pay,Completed,POS-v2
ORD-714418,1,2026-07-20 11:26:38,2,685,175,1,14.65,0.0,Debit Card,Completed,POS-v2
ORD-714339,3,2026-07-20 12:02:48,8,29,53,1,488.62,0.0,Mobile Pay,Cancelled,POS-v2
ORD-713358,3,07/16/2026 18:28,15,914,232,1,40.48,0.0,Mobile Pay,Completed,POS-v2
ORD-713584,2,2026-07-17 13:57:14,5,929,176,1,305.12,45.77,Mobile Pay,Completed,POS-v2
ORD-713317,1,2026-07-16 21:05:48,20,945,12,1,20.16,0.0,Cash,Returned,POS-v2
ORD-714219,1,2026-07-19 19:05:55,19,1043,87,1,3.41,0.0,Debit Card,Returned,POS-v2
ORD-713921,2,2026-07-18 16:51:17,13,61,173,1,2.96,0.0,Gift Card,Cancelled,POS-v2
ORD-714181,1,2026-07-19 16:54:04,4,452,69,2,392.90,0.0,Debit Card,Completed,POS-v2
ORD-714250,1,2026-07-20 14:14:29,4,3,8,1,16.90,0.0,Gift Card,Cancelled,POS-v2
ORD-714105,2,2026-07-19 17:59:04,2,35,150,1,105.01,21.0,Gift Card,Completed,POS-v2
ORD-713821,1,2026-07-18 18:13:19,12,1042,194,1,131.67,0.0,Cash,Completed,POS-v2
ORD-713862,1,2026-07-18 18:28:56,19,,79,2,203.27,20.33,Cash,Completed,POS-v2
ORD-714278,2,2026-07-20 18:34:16,1,1050,222,1,528.97,105.79,Debit Card,Completed,POS-v2
ORD-713153,1,2026-07-15 13:31:23,20,521,69,1,392.90,0.0,Debit Card,Completed,POS-v2
ORD-714233,1,2026-07-20 11:54:28,19,208,156,2,385.29,0.0,Mobile Pay,Cancelled,POS-v2
ORD-714389,3,2026-07-20 13:40:53,16,,248,1,545.72,109.14,Cash,Completed,POS-v2
ORD-714411,3,2026-07-20 19:30:21,21,199,196,3,50.99,0.0,Credit Card,CANCELLED,WEB
ORD-714428,2,2026-07-21 10:33:03,5,230,86,1,2.14,0.32,Mobile Pay,Cancelled,POS-v2
ORD-713369,1,07/16/2026 14:20,18,2,53,1,488.62,48.86,Debit Card,Completed,POS-v2
ORD-713763,1,2026-07-18 16:30:33,11,711,166,-2,4.90,0.0,Gift Card,Completed,POS-v2
ORD-714377,3,2026-07-20 17:58:45,16,785,227,1,134.16,20.12,Gift Card,Completed,POS-v2
ORD-713471,1,2026-07-16 09:06:15,13,745,114,1,51.47,0.0,Credit Card,Returned,POS-v2
ORD-714395,2,2026-07-20 12:47:40,17,639,165,1,59.42,0.0,Credit Card,Cancelled,POS-v2
ORD-713515,1,2026-07-17 17:03:02,10,,122,1,1194.92,179.24,Debit Card,Completed,POS-v2
ORD-713604,1,2026-07-17 12:45:16,21,,184,1,83.24,0.0,Cash,Completed,WEB
ORD-713904,1,2026-07-18 10:39:21,18,629,210,1,44.71,0.0,Credit Card,Completed,POS-v2
ORD-713570,4,2026-07-17 16:42:49,17,145,178,1,17.45,0.0,Gift Card,Completed,POS-v2
ORD-714356,1,2026-07-20 20:49:25,18,631,163,1,107.45,0.0,Debit Card,Cancelled,POS-v2
ORD-714466,2,2026-07-21 16:28:07,8,524,212,2,40.54,12.16,Debit Card,Returned,POS-v2
ORD-713204,4,2026-07-15 12:40:29,6,1133,198,1,76.00,0.0,Gift Card,Completed,POS-v2
ORD-713618,1,2026-07-17 17:45:16,18,391,149,1,134.15,0.0,Gift Card,Completed,POS-v2
ORD-714401,2,2026-07-20 14:16:52,16,1083,215,1,95.16,0.0,Debit Card,Completed,POS-v2
ORD-714290,2,2026-07-20 18:19:13,20,679,81,5,784.69,0.0,Gift Card,Returned,POS-v2
ORD-714353,1,2026-07-20 12:50:23,3,605,232,1,$40.48,8.1,Gift Card,Completed,POS-v2
ORD-713152,2,2026-07-15 11:47:33,18,981,24,1,1052.95,0.0,Debit Card,Completed,POS-v2
ORD-649040,1,2025-09-15 20:08:18,11,,234,1,129.98,0.0,Debit Card,Returned,POS-v2
ORD-713445,3,2026-07-16 16:35:06,19,296,41,1,$15.59,0.0,Gift Card,Completed,POS-v2
ORD-713561,1,2026-07-17 09:47:41,21,,249,1,11.47,0.0,Cash,Completed,WEB
ORD-713630,1,2026-07-17 16:32:47,19,630,107,1,108.85,0.0,Debit Card,Completed,POS-v2
ORD-714424,1,2026-07-21 16:56:40,21,134,61,1,47.01,9.4,Gift Card,Completed,WEB
ORD-556898,3,2024-05-24 12:34:51,1,939,238,1,111.07,0.0,Gift Card,Returned,POS-v2
ORD-714220,1,2026-07-19 12:26:51,13,685,206,1,40.72,0.0,Credit Card,Returned,POS-v2
ORD-713927,1,2026-07-18 11:11:48,19,85,136,-1,55.76,5.58,Debit Card,Completed,POS-v2
ORD-713834,2,2026-07-18 10:34:29,17,221,14,2,81.28,0.0,Gift Card,Completed,POS-v2
ORD-713711,2,2026-07-18 16:56:17,6,784,87,3,3.41,0.0,Credit Card,Completed,POS-v2
ORD-714211,1,2026-07-19 17:51:08,13,898,50,1,215.03,0.0,Mobile Pay,Completed,POS-v2
ORD-713822,1,2026-07-18 10:47:17,21,1179,191,1,85.90,0.0,Debit Card,RETURNED,WEB
ORD-713854,1,2026-07-18 13:51:27,9,229,202,2,561.01,0.0,Mobile Pay,Completed,POS-v2
ORD-714601,1,2026-07-21 19:34:10,1,540,67,5,16.30,16.3,Debit Card,Completed,POS-v2
ORD-714081,1,2026-07-19 11:45:47,20,,89,3,293.17,43.98,Debit Card,Completed,POS-v2
ORD-713168,1,07/15/2026 17:55,6,1000,197,1,68.48,10.27,Debit Card,Returned,POS-v2
ORD-713645,1,2026-07-17 19:44:29,13,182,101,1,1276.11,0.0,Cash,Completed,POS-v2
ORD-578693,1,2024-09-24 12:19:33,5,1183,84,1,50.83,0.0,Credit Card,Returned,POS-v2
ORD-714560,1,2026-07-21 17:25:36,7,841,151,1,1170.91,0.0,Cash,Cancelled,POS-v2
ORD-714123,2,2026-07-19 16:59:47,12,,196,1,$50.99,0.0,Cash,Completed,POS-v2
ORD-714416,1,2026-07-20 16:39:53,14,222,89,1,$293.17,0.0,Debit Card,Completed,POS-v2
ORD-713381,1,2026-07-16 16:26:10,2,1001,174,1,47.32,0.0,Cash,Completed,POS-v2
ORD-713332,4,2026-07-16 16:28:21,5,59,51,1,7.15,0.0,Mobile Pay,Completed,POS-v2
ORD-714277,2,2026-07-20 17:37:49,21,152,92,2,116.18,0.0,Credit Card,Completed,WEB
ORD-714011,1,07/19/2026 14:13,13,1094,67,1,16.30,2.44,Cash,Completed,POS-v2
ORD-713139,1,2026-07-15 12:09:40,16,,8,1,16.90,0.0,Gift Card,Completed,POS-v2
ORD-714517,1,2026-07-21 14:03:42,17,746,95,1,9.57,0.0,Debit Card,Completed,POS-v2
ORD-713225,2,2026-07-15 16:23:09,18,571,117,3,1117.37,0.0,Cash,Completed,POS-v2
ORD-713547,1,2026-07-17 16:30:47,7,548,158,1,25.03,0.0,Credit Card,Completed,POS-v2
ORD-714017,1,2026-07-19 11:13:31,2,101,12,2,20.16,0.0,Cash,Completed,POS-v2
ORD-714508,2,2026-07-21 18:37:54,14,876,89,1,293.17,58.63,Debit Card,Returned,POS-v2
ORD-713197,2,2026-07-15 14:37:02,14,537,138,3,101.54,0.0,Cash,RETURNED,POS-v2
ORD-713192,2,2026-07-15 18:23:17,10,437,206,1,40.72,0.0,Gift Card,Returned,POS-v2
ORD-714470,1,2026-07-21 11:09:35,7,941,151,3,1170.91,702.55,Debit Card,Completed,POS-v2
ORD-714524,2,2026-07-21 14:24:39,8,639,92,1,116.18,17.43,Credit Card,COMPLETED,POS-v2
ORD-714547,3,2026-07-21 16:26:24,1,1186,118,1,345.48,69.1,Mobile Pay,Completed,POS-v2
ORD-713721,3,2026-07-18 19:55:45,20,721,231,2,161.90,0.0,Mobile Pay,Completed,POS-v2
ORD-714587,3,2026-07-21 18:55:36,4,430,10,1,29.56,0.0,Debit Card,Completed,POS-v2
ORD-713244,2,2026-07-15 09:56:21,9,1007,151,1,1170.91,117.09,Credit Card,Completed,POS-v2
ORD-714318,1,2026-07-20 15:09:22,2,659,26,1,24.96,0.0,Credit Card,Cancelled,POS-v2
ORD-713910,3,2026-07-18 18:30:32,3,,145,2,20.64,0.0,Gift Card,Completed,POS-v2
ORD-713692,2,2026-07-17 14:05:42,1,557,66,3,9.23,0.0,Credit Card,Completed,POS-v2
ORD-652772,4,2025-10-04 13:16:31,10,373,40,1,364.97,0.0,Mobile Pay,Returned,POS-v2
ORD-713824,1,2026-07-18 18:59:12,12,208,22,1,150.38,0.0,Cash,Completed,POS-v2
ORD-713898,1,2026-07-18 15:04:06,4,611,18,3,97.64,0.0,Cash,Completed,POS-v2
ORD-713613,2,2026-07-17 15:29:39,12,,106,1,1186.50,0.0,Credit Card,Completed,POS-v2
ORD-714145,1,2026-07-19 08:22:29,6,688,147,5,60.30,0.0,Cash,Completed,POS-v2
ORD-714420,3,2026-07-20 16:55:49,20,,32,1,63.67,6.37,Credit Card,Completed,POS-v2
ORD-714233,2,2026-07-20 11:54:28,19,208,101,1,1276.11,0.0,Mobile Pay,Returned,POS-v2
ORD-714545,2,2026-07-21 14:47:26,19,609,6,1,144.10,0.0,Mobile Pay,Completed,POS-v2
ORD-713144,2,2026-07-15 12:00:01,20,1168,22,1,150.38,0.0,Debit Card,Completed,POS-v2
ORD-713895,1,2026-07-18 14:40:38,16,1122,92,1,116.18,0.0,Gift Card,Completed,POS-v2
ORD-714004,1,2026-07-19 12:27:20,6,239,78,1,673.47,0.0,Gift Card,Cancelled,POS-v2
ORD-713444,1,2026-07-16 15:39:14,2,1162,243,1,57.56,0.0,Mobile Pay,Completed,POS-v2
ORD-713780,1,2026-07-18 16:07:36,18,147,19,1,16.07,0.0,Credit Card,Completed,POS-v2
ORD-713586,1,2026-07-17 13:13:47,7,970,203,1,53.83,0.0,Cash,Completed,POS-v2
ORD-713189,2,2026-07-15 17:33:35,8,,249,1,11.47,0.0,Mobile Pay,Completed,POS-v2
ORD-566939,2,2024-07-20 19:47:14,6,,154,1,41.08,2.05,Credit Card,Returned,POS-v2
ORD-713803,1,2026-07-18 19:53:10,21,,96,1,66.59,0.0,Mobile Pay,Completed,WEB
ORD-714486,1,2026-07-21 13:10:40,6,383,135,1,9.65,1.45,Mobile Pay,Completed,POS-v2
ORD-713355,3,2026-07-16 10:03:50,1,1059,177,1,35.36,0.0,Gift Card,Completed,POS-v2
ORD-713427,2,2026-07-16 12:12:55,8,1164,220,1,100.61,0.0,Debit Card,Returned,POS-v2
ORD-714022,2,2026-07-19 10:30:52,3,814,50,1,215.03,0.0,Credit Card,Completed,POS-v2
ORD-713492,1,2026-07-17 15:21:21,9,902,234,1,129.98,19.5,Mobile Pay,Completed,POS-v2
ORD-713705,1,2026-07-18 21:48:29,4,842,54,1,22.37,1.12,Mobile Pay,Returned,POS-v2
ORD-714155,2,2026-07-19 16:34:29,4,341,112,1,79.39,0.0,Credit Card,Completed,POS-v2
ORD-714259,1,2026-07-20 13:11:43,13,1153,162,1,4.77,0.0,Debit Card,Completed,POS-v2
ORD-714386,3,2026-07-20 18:51:49,2,643,76,1,474.35,0.0,Credit Card,Returned,POS-v2
ORD-714223,1,2026-07-20 16:41:12,18,,100,1,70.39,10.56,Cash,Completed,POS-v2
ORD-714282,1,2026-07-20 10:05:09,11,941,204,1,274.55,0.0,Mobile Pay,Completed,POS-v2
ORD-713354,1,2026-07-16 12:53:18,6,1178,119,2,438.82,0.0,Cash,Completed,POS-v2
ORD-714465,3,2026-07-21 14:03:45,9,946,179,1,799.36,119.9,Gift Card,Cancelled,POS-v2
ORD-713667,2,2026-07-17 10:11:53,17,615,4,2,6.69,0.0,Gift Card,Completed,POS-v2
ORD-713268,1,2026-07-15 16:56:46,3,15,48,2,32.92,0.0,Gift Card,Returned,POS-v2
ORD-713187,1,2026-07-15 17:48:09,21,719,104,1,67.69,0.0,Cash,Completed,WEB
ORD-713913,1,2026-07-18 14:11:17,17,256,92,1,116.18,0.0,Cash,Completed,POS-v2
ORD-713819,1,2026-07-18 12:51:04,4,309,210,1,44.71,6.71,Credit Card,Completed,POS-v2
ORD-714110,4,2026-07-19 16:23:29,3,,61,2,47.01,0.0,Credit Card,Completed,POS-v2
ORD-713451,1,2026-07-16 19:09:40,16,226,111,1,99.58,0.0,Cash,Completed,POS-v2
ORD-714172,1,2026-07-19 16:42:04,10,1042,26,3,24.96,0.0,Cash,Completed,POS-v2
ORD-713909,2,2026-07-18 16:31:39,19,696,142,1,140.07,0.0,Cash,Completed,POS-v2
ORD-713686,1,2026-07-17 13:45:39,14,421,197,2,68.48,0.0,Cash,Returned,POS-v2
ORD-713311,2,2026-07-16 17:26:06,18,433,235,1,129.37,0.0,Gift Card,COMPLETED,POS-v2
ORD-713881,2,2026-07-18 13:35:06,15,78,152,1,44.47,0.0,Mobile Pay,Completed,POS-v2
